X,Y,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME
2496579.519,2409447.155,32469,T20180001466,ABS to receive accident,Finished,2018/01/16 00:00:00+00,1899/12/30 15:50:00+00,No,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,No,Cross intersection,Other injury accident,40 km/hr,No,329749,144.9612027,-37.81597857,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496579.519,2409447.155,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,Divided,Metro
2496915.798,2409205.127,32489,T20170024440,Heart attk/suicide/death by nat.causes,Finished,2017/12/21 00:00:00+00,1899/12/30 16:47:00+00,No,Struck Pedestrian,Thursday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,Yes,Day,Yes,T intersection,Fatal accident,50 km/hr,No,233,144.9649727,-37.81815969,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496915.798,2409205.127,25,25,1,16,8,0,10,8,0,0,1,24,0,0,0,0,0,1,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496760.73,2409889.604,32641,T20180001909,ABS to receive accident,Finished,2018/01/31 00:00:00+00,1899/12/30 10:00:00+00,No,Struck Pedestrian,Wednesday,PED ON FOOTHPATH STRUCK BY VEHENTERING/LEAVING DRIVEWAY.,Yes,Unk.,No,Not at intersection,Other injury accident,40 km/hr,No,327298,144.9632059,-37.81198897,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496760.73,2409889.604,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,Divided,Metro
2495532.382,2411769.122,32657,T20180001773,ABS to receive accident,Finished,2018/01/29 00:00:00+00,1899/12/30 09:45:00+00,No,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,326545,144.9492569,-37.79501313,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495532.382,2411769.122,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Divided,Undivided",Metro
2496400.547,2408249.238,32787,T20180000097,ABS to receive accident,Finished,2018/01/02 00:00:00+00,1899/12/30 15:23:00+00,No,Struck Pedestrian,Tuesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Cross intersection,Serious injury accident,60 km/hr,No,36872,144.9591449,-37.82676082,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496400.547,2408249.238,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Local Road,Arterial Other",Divided,"Undivided,Divided",Metro
2497430.95,2408414.056,32852,T20180002443,ABS to receive accident,Finished,2018/02/08 00:00:00+00,1899/12/30 16:50:00+00,No,Struck Pedestrian,Thursday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,327047,144.9708198,-37.82530194,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497430.95,2408414.056,2,1,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496273.248,2410783.194,32996,T20180002691,ABS to receive accident,Finished,2018/02/12 00:00:00+00,1899/12/30 12:40:00+00,No,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Serious injury accident,50 km/hr,No,327048,144.9576862,-37.80393793,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496273.248,2410783.194,2,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496203.76,2409808.078,33040,T20160006547,ABS to receive accident,Finished,2016/03/24 00:00:00+00,1899/12/30 15:40:00+00,No,Struck Pedestrian,Thursday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,Yes,Day,No,Cross intersection,Other injury accident,50 km/hr,No,35350,144.956963,-37.81269907,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496203.76,2409808.078,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496467.467,2410432.253,33084,T20180000710,ABS to receive accident,Finished,2018/01/12 00:00:00+00,1899/12/30 16:45:00+00,Yes,Struck Pedestrian,Friday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Other injury accident,40 km/hr,No,35310,144.9598812,-37.80706098,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496467.467,2410432.253,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,1,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496965.083,2409744.759,33085,T20180000780,ABS to receive accident,Finished,2018/01/13 00:00:00+00,1899/12/30 19:00:00+00,Yes,Fall from or in moving vehicle,Saturday,FELL IN/FROM VEHICLE,No,Day,No,T intersection,Other injury accident,40 km/hr,No,325967,144.9655212,-37.81331348,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496965.083,2409744.759,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,Not Alcohol Related,0,1,0,0,0,1,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496211.9,2408425.895,33228,T20150020505,ABS to receive accident,Finished,2015/10/04 00:00:00+00,1899/12/30 00:50:00+00,Yes,Struck Pedestrian,Sunday,PED WALKING AGAINST TRAFFIC.,No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,60 km/hr,No,54453,144.9570055,-37.82507644,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496211.9,2408425.895,2,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,1,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Local Road,Arterial Other",Divided,"Undivided,Divided",Metro
2496849.766,2409180.874,33252,T20150020810,ABS to receive accident,Finished,2015/10/08 00:00:00+00,1899/12/30 16:45:00+00,No,Struck Pedestrian,Thursday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Serious injury accident,40 km/hr,No,189442,144.9641196,-37.81820381,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496849.766,2409180.874,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2495995.602,2411282.544,33439,T20180001646,ABS to receive accident,Finished,2018/01/27 00:00:00+00,1899/12/30 08:41:00+00,No,Struck Pedestrian,Saturday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,326457,144.9545381,-37.79944864,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495995.602,2411282.544,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
2496366.013,2408555.127,33485,T20180000630,ABS to receive accident,Finished,2018/01/11 00:00:00+00,1899/12/30 16:10:00+00,No,Struck Pedestrian,Thursday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,T intersection,Other injury accident,50 km/hr,No,277461,144.9587068,-37.82401001,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496366.013,2408555.127,3,2,0,0,2,1,0,3,0,0,1,2,0,0,0,0,1,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,"Divided,Undivided",Metro
2497155.756,2408741.005,33621,T20150023369,ABS to receive accident,Finished,2015/11/10 00:00:00+00,1899/12/30 20:51:00+00,Yes,Struck Pedestrian,Tuesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights on,Yes,T intersection,Serious injury accident,50 km/hr,No,36958,144.9675867,-37.82238691,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497155.756,2408741.005,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
2496600.214,2408404.006,33896,T20180004877,ABS to receive accident,Finished,2018/03/14 00:00:00+00,1899/12/30 08:53:00+00,No,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Serious injury accident,50 km/hr,No,328361,144.9613926,-37.82537985,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496600.214,2408404.006,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2495898.674,2409956.288,34008,T20150026192,ABS to receive accident,Finished,2015/12/17 00:00:00+00,1899/12/30 08:59:00+00,No,Struck Pedestrian,Thursday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,T intersection,Serious injury accident,60 km/hr,No,29414,144.9534301,-37.8113984,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495898.674,2409956.288,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Undivided,Divided",Metro
2497203.411,2410223.656,34284,T20160007808,ABS to receive accident,Finished,2016/04/10 00:00:00+00,1899/12/30 07:00:00+00,Yes,Struck Pedestrian,Sunday,PED ON FOOTHPATH STRUCK BY VEHENTERING/LEAVING DRIVEWAY.,No,Day,Yes,Not at intersection,Serious injury accident,40 km/hr,No,302016,144.9683823,-37.8089629,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497203.411,2410223.656,2,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496597.503,2410076.774,34373,T20160001966,ABS to receive accident,Finished,2016/01/15 00:00:00+00,1899/12/30 16:30:00+00,Yes,Struck Pedestrian,Friday,VEH STRIKES PED ON FOOTPATH/MEDIAN/TRAFFIC ISLAND.,No,Unk.,No,Cross intersection,Other injury accident,40 km/hr,No,65743,144.9613818,-37.81035926,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496597.503,2410076.774,2,1,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,1,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496223.505,2409069.578,34549,T20160003961,ABS to receive accident,Finished,2016/02/09 00:00:00+00,1899/12/30 15:45:00+00,No,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,No,Cross intersection,Other injury accident,40 km/hr,No,207,144.9570911,-37.81936697,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496223.505,2409069.578,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Undivided,Divided",Metro
2496827.51,2411174.51,35515,T20160007060,ABS to receive accident,Finished,2016/03/31 00:00:00+00,1899/12/30 15:10:00+00,No,Struck Pedestrian,Thursday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Serious injury accident,50 km/hr,No,90,144.9639757,-37.80042685,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496827.51,2411174.51,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,1,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496165.019,2409916.976,35871,T20180010466,ABS to receive accident,Finished,2018/06/03 00:00:00+00,1899/12/30 15:45:00+00,No,Collision with vehicle,Sunday,RIGHT TURN SIDESWIPE,No,Day,Yes,Cross intersection,Serious injury accident,40 km/hr,No,65799,144.9564638,-37.81172631,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496165.019,2409916.976,12,6,0,4,2,6,5,5,0,3,3,6,0,0,0,1,0,0,0,0,Not Alcohol Related,0,3,0,3,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496485.753,2409418.659,35982,T20180010599,ABS to receive accident,Finished,2018/06/05 00:00:00+00,1899/12/30 14:30:00+00,No,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,Not known,Day,Yes,T intersection,Other injury accident,40 km/hr,No,331928,144.9600614,-37.81621953,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496485.753,2409418.659,2,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,Not Alcohol Related,0,1,0,0,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496631.968,2408497.933,36070,T20180003526,ABS to receive accident,Finished,2018/02/23 00:00:00+00,1899/12/30 15:38:00+00,No,Struck Pedestrian,Friday,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,327378,144.9617065,-37.82451281,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496631.968,2408497.933,2,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,Divided,Metro
2496630.043,2408495.867,36089,T20180008029,ABS to receive accident,Finished,2018/04/28 00:00:00+00,1899/12/30 21:40:00+00,Yes,Struck Pedestrian,Saturday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,Yes,Dark Street lights on,No,Not at intersection,Other injury accident,60 km/hr,No,329834,144.9617489,-37.82458136,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496630.043,2408495.867,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,Divided,Metro
2496050.316,2409384.508,36122,T20180008128,ABS to receive accident,Finished,2018/04/22 00:00:00+00,1899/12/30 21:15:00+00,No,Struck Pedestrian,,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Dark Street lights unknown,No,Not at intersection,Other injury accident,40 km/hr,No,330616,144.9551493,-37.81656846,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496050.316,2409384.508,3,2,0,0,2,1,2,1,0,0,1,2,0,0,0,0,0,2,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2494815.528,2412512.89,36388,T20180011520,ABS to receive accident,Finished,2018/06/19 00:00:00+00,1899/12/30 08:40:00+00,No,Struck Pedestrian,Tuesday,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,No,Day,Yes,Not at intersection,Serious injury accident,50 km/hr,No,331782,144.9410985,-37.78833069,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2494815.528,2412512.89,3,1,0,1,0,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496936.838,2407824.2,36566,T20160009897,ABS to receive accident,Finished,2016/04/01 00:00:00+00,1899/12/30 15:15:00+00,No,Struck Pedestrian,Friday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,No,Cross intersection,Serious injury accident,40 km/hr,No,29460,144.9652463,-37.83055409,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496936.838,2407824.2,2,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Not Alcohol Related,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Divided,"Undivided,Divided",Metro
2496510.825,2410313.621,36580,T20180012001,ABS to receive accident,Finished,2018/06/26 00:00:00+00,1899/12/30 05:00:00+00,Yes,Collision with a fixed object,Tuesday,VEH STRIKES PED ON FOOTPATH/MEDIAN/TRAFFIC ISLAND.,No,Dark Street lights unknown,No,Cross intersection,Other injury accident,40 km/hr,No,36267,144.9604665,-37.80814288,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496510.825,2410313.621,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,1,0,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,"Undivided,Divided",Metro
2495554.55,2409180.19,37219,T20180013583,ABS to receive accident,Finished,2018/07/19 00:00:00+00,1899/12/30 18:15:00+00,Yes,Struck Pedestrian,Thursday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,40 km/hr,No,332693,144.9495198,-37.81839087,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495554.55,2409180.19,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2495907.167,2410313.573,37237,T20180010166,ABS to receive accident,Finished,2018/05/30 00:00:00+00,1899/12/30 10:53:00+00,No,Struck Pedestrian,Tuesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Cross intersection,Serious injury accident,50 km/hr,No,335435,144.9535224,-37.80819221,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495907.167,2410313.573,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2498147.96,2406240.346,37252,T20180013665,ABS to receive accident,Finished,2018/07/20 00:00:00+00,1899/12/30 20:50:00+00,Yes,Struck Pedestrian,Friday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,T intersection,Serious injury accident,60 km/hr,No,246580,144.9790292,-37.84486557,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2498147.96,2406240.346,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
2495585.711,2408967.922,37337,T20180007654,ABS to receive accident,Finished,2018/04/23 00:00:00+00,1899/12/30 14:24:00+00,No,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Serious injury accident,50 km/hr,No,329782,144.9498648,-37.82032413,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495585.711,2408967.922,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496467.467,2410432.253,37626,T20180014471,ABS to receive accident,Finished,2018/08/01 00:00:00+00,1899/12/30 22:25:00+00,Yes,No collision and no object struck,Wednesday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,40 km/hr,No,35310,144.959835,-37.80710376,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496467.467,2410432.253,2,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,Not Alcohol Related,0,1,0,0,1,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496326.08,2412048.555,37777,T20180006418,ABS to receive accident,Finished,2018/04/04 00:00:00+00,1899/12/30 16:30:00+00,No,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,No,Cross intersection,Other injury accident,60 km/hr,No,263579,144.958246,-37.79257378,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496326.08,2412048.555,2,2,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Divided,Undivided",Metro
2497588.13,2410370.895,37946,T20180015264,ABS to receive accident,Finished,2018/08/13 00:00:00+00,1899/12/30 09:45:00+00,No,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,337359,144.9726076,-37.80765186,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497588.13,2410370.895,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,Divided,Metro
2497549.848,2410170.119,38040,T20180007252,ABS to receive accident,Finished,2018/04/17 00:00:00+00,1899/12/30 14:50:00+00,No,Struck Pedestrian,Monday,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,Yes,Day,No,Cross intersection,Other injury accident,40 km/hr,No,329953,144.9721675,-37.80947937,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497549.848,2410170.119,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2495950.12,2409100.231,38217,T20180012399,ABS to receive accident,Finished,2018/06/30 00:00:00+00,1899/12/30 21:45:00+00,Yes,Struck Pedestrian,Saturday,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,40 km/hr,No,332761,144.954026,-37.81916916,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495950.12,2409100.231,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,Not Alcohol Related,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
